,JOB_MATCH,S_NAME,S_AGE,S_GENDER,S_EDUCATION,S_UNDERSTANDING_COMM,S_GETTING_ALONG_PEOPLE,S_LIFE_ACT_HOUSE,S_LIFE_ACT_WORK,S_PARTICIPATE_SOCIETY,S_PREV_EMP,S_TOTAL_EXPERIENCE,JOB_DESCRIPTION,J_LANGUAGE,J_COMMUNICATION,J_PROB_SOLVE,J_ATTEN_VIGIL,J_ADAPT_INTERACT
187,N,Biren Kohli,32.0,Male,Primary School,4.0,3.0,2.0,4.0,4.0,0.0,7.0,Marketing ,Y,Y,N,N,N
188,N,Rajendra Malpani,53.0,Male,High School,3.0,2.0,3.0,1.0,2.0,0.0,7.0,Marketing ,Y,Y,N,N,N
189,N,Albert Aniruddh Gokhale,61.0,Male,High School,3.0,2.0,3.0,1.0,2.0,1.0,30.0,Marketing ,Y,Y,N,N,N
190,N,Ricky Pratap Master,61.0,Male,High School,3.0,2.0,3.0,1.0,2.0,1.0,20.0,Marketing ,Y,Y,N,N,N
191,N,Nirmal Yogesh Chowdhury,64.0,Male,High School,3.0,2.0,3.0,1.0,2.0,1.0,25.0,Marketing ,Y,Y,N,N,N
192,N,Arjun Ram Naik,53.0,Male,High School,3.0,2.0,2.0,1.0,2.0,3.0,8.0,Marketing ,Y,Y,N,N,N
193,N,Eddie Ram Masih,32.0,Male,Primary School,4.0,3.0,2.0,4.0,1.0,1.0,7.0,Marketing ,Y,Y,N,N,N
194,N,Shashank Lal Edwin,64.0,Male,Primary School,4.0,3.0,2.0,4.0,1.0,2.0,30.0,Marketing ,Y,Y,N,N,N
195,N,Sai Pratap Borra,57.0,Male,Primary School,3.0,2.0,2.0,3.0,2.0,3.0,9.0,Marketing ,Y,Y,N,N,N
196,N,Anees Rastogi,64.0,Male,Primary School,3.0,2.0,2.0,3.0,2.0,3.0,23.0,Marketing ,Y,Y,N,N,N
197,N,Brock Jhaveri,32.0,Male,Primary School,3.0,2.0,2.0,3.0,2.0,3.0,6.0,Marketing ,Y,Y,N,N,N
198,N,Chinmay Darpan Ramkissoon,57.0,Male,Primary School,3.0,2.0,2.0,4.0,1.0,2.0,9.0,Marketing ,Y,Y,N,N,N
199,N,Dinesh Rupal Acharya,64.0,Male,Primary School,3.0,2.0,2.0,4.0,1.0,2.0,22.0,Marketing ,Y,Y,N,N,N
200,N,Ehsaan Qadim Kari,64.0,Male,Primary School,3.0,2.0,2.0,5.0,1.0,2.0,21.0,Marketing ,Y,Y,N,N,N
201,N,Parveen Chandra Dugar,57.0,Male,Primary School,3.0,2.0,2.0,5.0,1.0,2.0,20.0,Marketing ,Y,Y,N,N,N
202,N,Rahim Kar,57.0,Male,Primary School,3.0,2.0,4.0,5.0,3.0,1.0,21.0,Marketing ,Y,Y,N,N,N
203,N,Brock Viswanathan,44.0,Male,Primary School,2.0,2.0,4.0,5.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
204,N,Chitranjan Rao Bera,64.0,Male,Primary School,2.0,1.0,4.0,5.0,3.0,1.0,20.0,Marketing ,Y,Y,N,N,N
205,N,Rashid Din,44.0,Male,Primary School,2.0,1.0,4.0,4.0,3.0,1.0,8.0,Marketing ,Y,Y,N,N,N
206,N,Baalkrishan Sarraf,64.0,Male,Primary School,4.0,1.0,4.0,4.0,3.0,1.0,19.0,Marketing ,Y,Y,N,N,N
207,N,Ratan Kalla,44.0,Male,Primary School,4.0,1.0,4.0,3.0,3.0,1.0,9.0,Marketing ,Y,Y,N,N,N
208,N,Omar Prasad Sant,64.0,Male,Primary School,3.0,1.0,4.0,3.0,3.0,1.0,18.0,Marketing ,Y,Y,N,N,N
209,N,Ajay Saurabh Bhattacharyya,70.0,Male,Primary School,3.0,1.0,4.0,3.0,2.0,3.0,17.0,Marketing ,Y,Y,N,N,N
210,N,Mitesh Bijoy Pradhan,26.0,Male,Primary School,3.0,1.0,3.0,3.0,2.0,3.0,3.0,Marketing ,Y,Y,N,N,N
211,N,Rupesh Ram Parekh,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,9.0,Marketing ,Y,Y,N,N,N
212,N,Ishat Gajendra Varma,48.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,29.0,Marketing ,Y,Y,N,N,N
213,N,Aslam Raj Sandhu,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,11.0,Marketing ,Y,Y,N,N,N
214,N,Ganesh Harbhajan Masih,57.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,13.0,Marketing ,Y,Y,N,N,N
215,N,Manish Lal Amble,51.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,8.0,Marketing ,Y,Y,N,N,N
216,N,Mani Ramam,51.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
217,N,Niyati Jagdish Prakash,28.0,Female,High School,3.0,2.0,2.0,1.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
218,N,Prabha Yash Ramnarine,49.0,Male,High School,2.0,2.0,2.0,1.0,3.0,11.0,29.0,Marketing ,Y,Y,N,N,N
219,Y,Padmini Pravin Mall,28.0,Female,High School,2.0,2.0,1.0,1.0,3.0,0.0,3.0,Marketing ,Y,Y,N,N,N
220,N,Sushmita Murty,50.0,Male,High School,2.0,2.0,2.0,1.0,3.0,0.0,23.0,Marketing ,Y,Y,N,N,N
221,N,Sushmita Kashyap,62.0,Female,High School,2.0,2.0,1.0,1.0,3.0,0.0,22.0,Marketing ,Y,Y,N,N,N
222,Y,Leelawati Dada,28.0,Male,High School,2.0,2.0,2.0,1.0,1.0,0.0,11.0,Marketing ,Y,Y,N,N,N
223,Y,Amolika Ratan Talwar,28.0,Female,High School,2.0,2.0,1.0,1.0,1.0,4.0,10.0,Marketing ,Y,Y,N,N,N
224,N,Zara Amir Luthra,62.0,Female,High School,2.0,2.0,1.0,1.0,1.0,1.0,34.0,Marketing ,Y,Y,N,N,N
225,Y,Esha Tripathi,26.0,Male,High School,2.0,2.0,2.0,1.0,1.0,6.0,1.0,Marketing ,Y,Y,N,N,N
226,N,Aisha Kothari,44.0,Male,High School,2.0,2.0,2.0,2.0,1.0,0.0,6.0,Marketing ,Y,Y,N,N,N
227,N,Naina Jack Rattan,50.0,Male,High School,2.0,2.0,2.0,2.0,1.0,0.0,8.0,Marketing ,Y,Y,N,N,N
228,N,Prabha Wason,60.0,Male,High School,2.0,2.0,2.0,2.0,1.0,0.0,7.0,Marketing ,Y,Y,N,N,N
229,N,Shanti Rajagopal,62.0,Female,High School,2.0,2.0,1.0,2.0,1.0,5.0,34.0,Marketing ,Y,Y,N,N,N
230,N,Rita Ratta,59.0,Female,High School,1.0,2.0,1.0,2.0,1.0,6.0,6.0,Marketing ,Y,Y,N,N,N
231,Y,Sona Mitter,23.0,Female,High School,1.0,2.0,1.0,2.0,1.0,1.0,4.0,Marketing ,Y,Y,N,N,N
232,Y,Heena Puri,25.0,Male,High School,1.0,2.0,1.0,2.0,1.0,1.0,4.0,Marketing ,Y,Y,N,N,N
233,Y,Nikita Seshadri,25.0,Female,High School,1.0,2.0,1.0,2.0,1.0,3.0,4.0,Marketing ,Y,Y,N,N,N
234,Y,Padama Darpan Pal,25.0,Male,High School,1.0,2.0,1.0,2.0,1.0,1.0,4.0,Marketing ,Y,Y,N,N,N
235,N,Ambika Siddharth Mistry,50.0,Female,High School,1.0,2.0,1.0,2.0,2.0,1.0,4.0,Marketing ,Y,Y,N,N,N
236,Y,Vineeta Varma,25.0,Female,High School,1.0,1.0,1.0,2.0,2.0,1.0,4.0,Marketing ,Y,Y,N,N,N
237,N,Anusha Naseer Deo,54.0,Female,High School,1.0,1.0,1.0,2.0,1.0,1.0,10.0,Marketing ,Y,Y,N,N,N
238,Y,Nandini Savant,25.0,Male,High School,1.0,1.0,1.0,3.0,1.0,1.0,4.0,Marketing ,Y,Y,N,N,N
239,Y,Upasana Sarna,25.0,Male,High School,1.0,1.0,2.0,3.0,1.0,1.0,4.0,Marketing ,Y,Y,N,N,N
240,N,Aabha Gole,59.0,Female,High School,1.0,1.0,1.0,3.0,1.0,1.0,9.0,Marketing ,Y,Y,N,N,N
241,Y,Nalini Jobin Dar,25.0,Female,High School,1.0,1.0,1.0,3.0,1.0,2.0,3.0,Marketing ,Y,Y,N,N,N
242,N,Akhila Kunda,52.0,Female,High School,1.0,1.0,1.0,3.0,1.0,2.0,9.0,Marketing ,Y,Y,N,N,N
243,N,Sameedha Purohit,50.0,Male,High School,1.0,1.0,1.0,3.0,1.0,2.0,9.0,Marketing ,Y,Y,N,N,N
244,N,Aarti Faraz Kota,55.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,8.0,Marketing ,Y,Y,N,N,N
245,N,Komal Desai,23.0,Male,Primary School,3.0,1.0,3.0,3.0,3.0,2.0,3.0,Marketing ,Y,Y,N,N,N
246,N,Yasmin Ramachandran,53.0,Female,Primary School,3.0,1.0,3.0,4.0,2.0,3.0,8.0,Marketing ,Y,Y,N,N,N
247,N,Kiran Vaidya,23.0,Female,Primary School,3.0,1.0,3.0,3.0,2.0,3.0,3.0,Marketing ,Y,Y,N,N,N
248,N,Upasana Sem,50.0,Female,Primary School,3.0,3.0,2.0,3.0,2.0,3.0,8.0,Marketing ,Y,Y,N,N,N
249,N,Nidhi Meka,23.0,Male,Primary School,3.0,3.0,2.0,4.0,4.0,0.0,3.0,Marketing ,Y,Y,N,N,N
250,N,Devika Jani,54.0,Female,High School,2.0,1.0,1.0,3.0,1.0,0.0,8.0,Marketing ,Y,Y,N,N,N
251,Y,Bagwati Narayan,23.0,Male,High School,2.0,2.0,2.0,2.0,1.0,0.0,3.0,Marketing ,Y,Y,N,N,N
252,Y,Nancy Konda,23.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,3.0,Marketing ,Y,Y,N,N,N
253,N,Roma Dhiraj Amble,44.0,Male,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,6.0,Marketing ,Y,Y,N,N,N
254,N,Rachel Abbas Mangal,53.0,Female,Undergraduation,2.0,3.0,3.0,1.0,1.0,0.0,8.0,Marketing ,Y,Y,N,N,N
255,N,Sushmita Walia,55.0,Female,Undergraduation,1.0,3.0,3.0,1.0,1.0,0.0,8.0,Marketing ,Y,Y,N,N,N
256,N,Mukti Harjo,50.0,Female,Primary School,3.0,3.0,2.0,4.0,4.0,0.0,8.0,Marketing ,Y,Y,N,N,N
257,N,Rita Shere,52.0,Female,Primary School,3.0,3.0,2.0,4.0,4.0,0.0,8.0,Marketing ,Y,Y,N,N,N
258,N,Julie Varma,52.0,Female,Primary School,3.0,3.0,2.0,2.0,3.0,1.0,9.0,Marketing ,Y,Y,N,N,N
259,N,Yamini Chaudhari,55.0,Male,Primary School,3.0,3.0,2.0,3.0,3.0,1.0,9.0,Marketing ,Y,Y,N,N,N
260,N,Pooja Qabeel Mander,50.0,Female,High School,2.0,2.0,1.0,2.0,1.0,1.0,9.0,Marketing ,Y,Y,N,N,N
261,N,Alpa Munaf Ganguly,52.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,9.0,Marketing ,Y,Y,N,N,N
262,N,Astha Ganesan,52.0,Female,High School,2.0,2.0,1.0,2.0,1.0,1.0,9.0,Marketing ,Y,Y,N,N,N
263,N,Julie Koshy,55.0,Female,High School,2.0,2.0,1.0,2.0,1.0,2.0,9.0,Marketing ,Y,Y,N,N,N
264,N,Amrita Anand Manda,50.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,9.0,Marketing ,Y,Y,N,N,N
265,Y,Jyoti Sarna,28.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,4.0,Marketing ,Y,Y,N,N,N
266,Y,Bhaagyasree Shere,21.0,Male,High School,2.0,2.0,2.0,2.0,1.0,3.0,2.0,Marketing ,Y,Y,N,N,N
267,N,Kamini Doshi,28.0,Female,Primary School,3.0,3.0,1.0,3.0,3.0,2.0,4.0,Marketing ,Y,Y,N,N,N
268,N,Chandni Balaji Seshadri,28.0,Male,Primary School,3.0,3.0,1.0,3.0,3.0,2.0,4.0,Marketing ,Y,Y,N,N,N
269,N,Ambika Khalsa,28.0,Female,Primary School,2.0,3.0,1.0,3.0,3.0,2.0,4.0,Marketing ,Y,Y,N,N,N
270,N,Kajol Chandran,46.0,Female,Primary School,2.0,3.0,1.0,3.0,3.0,2.0,9.0,Marketing ,Y,Y,N,N,N
271,N,Kalpana Pradeep Narain,46.0,Male,Primary School,2.0,3.0,1.0,4.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
272,N,Vimala Pandey,46.0,Male,Primary School,2.0,2.0,1.0,4.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
273,N,Rachel Loke,46.0,Female,Primary School,2.0,2.0,1.0,4.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
274,N,Rohini Naseer Halder,21.0,Male,Primary School,3.0,2.0,1.0,4.0,2.0,1.0,2.0,Marketing ,Y,Y,N,N,N
275,N,Mridula Aurora,21.0,Male,Primary School,3.0,2.0,1.0,4.0,2.0,1.0,2.0,Marketing ,Y,Y,N,N,N
276,N,Parminder Prashad,47.0,Female,Primary School,3.0,2.0,1.0,4.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
277,N,Bhairavi Sagar,47.0,Female,Primary School,3.0,2.0,1.0,4.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
278,N,Aishwarya Behl,47.0,Female,Primary School,3.0,2.0,3.0,3.0,3.0,3.0,7.0,Marketing ,Y,Y,N,N,N
279,N,Hira Manpreet Datta,21.0,Female,Primary School,3.0,2.0,3.0,5.0,3.0,3.0,2.0,Marketing ,Y,Y,N,N,N
280,N,Madhavi Brock Arya,47.0,Female,Primary School,3.0,2.0,1.0,4.0,2.0,2.0,7.0,Marketing ,Y,Y,N,N,N
281,N,Amrita Qadim Thakkar,47.0,Female,Primary School,3.0,2.0,1.0,3.0,2.0,2.0,7.0,Marketing ,Y,Y,N,N,N
282,N,Krishna Hayre,47.0,Female,High School,2.0,2.0,1.0,2.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
283,Y,Trishana Mahal,21.0,Female,High School,2.0,2.0,1.0,2.0,3.0,1.0,2.0,Marketing ,Y,Y,N,N,N
284,N,Divya Narayan,48.0,Male,High School,2.0,2.0,1.0,2.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
285,N,Shanti Rajagopalan,45.0,Male,High School,2.0,2.0,1.0,2.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
286,N,Nitika Mukund Dalal,45.0,Female,High School,2.0,2.0,1.0,2.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
287,N,Vineeta Somnath Sachdev,44.0,Male,High School,2.0,2.0,1.0,2.0,2.0,11.0,6.0,Marketing ,Y,Y,N,N,N
288,N,Lalita More,44.0,Male,High School,2.0,2.0,1.0,2.0,2.0,0.0,7.0,Marketing ,Y,Y,N,N,N
289,N,Kalyani Narang,45.0,Male,High School,2.0,2.0,1.0,2.0,2.0,0.0,7.0,Marketing ,Y,Y,N,N,N
290,N,Esha Agarwal,45.0,Female,High School,1.0,2.0,1.0,2.0,2.0,0.0,8.0,Marketing ,Y,Y,N,N,N
291,Y,Riya Bassi,21.0,Male,High School,1.0,2.0,1.0,1.0,2.0,0.0,1.0,Marketing ,Y,Y,N,N,N
292,Y,Himani Char,21.0,Female,High School,1.0,2.0,2.0,1.0,2.0,4.0,1.0,Marketing ,Y,Y,N,N,N
293,N,Jyoti Qadim Grover,45.0,Male,High School,1.0,2.0,2.0,1.0,2.0,1.0,8.0,Marketing ,Y,Y,N,N,N
294,Y,Juhi Deepesh Chowdhury,21.0,Male,High School,1.0,2.0,2.0,1.0,2.0,6.0,1.0,Marketing ,Y,Y,N,N,N
295,N,Indrani Kalpit Chakrabarti,45.0,Male,High School,1.0,1.0,1.0,1.0,2.0,0.0,8.0,Marketing ,Y,Y,N,N,N
296,Y,Hina Kabeer Buch,21.0,Female,High School,1.0,1.0,1.0,1.0,3.0,0.0,1.0,Marketing ,Y,Y,N,N,N
297,N,Ankita Nanda,45.0,Female,High School,1.0,1.0,1.0,1.0,3.0,0.0,8.0,Marketing ,Y,Y,N,N,N
298,N,Kiran Nayar,45.0,Female,High School,1.0,1.0,1.0,1.0,3.0,5.0,8.0,Marketing ,Y,Y,N,N,N
299,Y,Madhu Deepesh Randhawa,26.0,Male,High School,1.0,1.0,2.0,1.0,3.0,6.0,2.0,Marketing ,Y,Y,N,N,N
300,Y,Basanti Sodhani,22.0,Male,Undergraduation,1.0,2.0,2.0,1.0,1.0,1.0,1.0,Marketing ,Y,Y,N,N,N
301,N,Nagma Chaudhuri,45.0,Female,Undergraduation,1.0,2.0,2.0,2.0,1.0,1.0,8.0,Marketing ,Y,Y,N,N,N
302,Y,Padama Aggarwal,26.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Marketing ,Y,Y,N,N,N
303,N,Binita Lanka,45.0,Male,Undergraduation,2.0,2.0,2.0,2.0,2.0,1.0,8.0,Marketing ,Y,Y,N,N,N
304,Y,Ambika Sidhu,22.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,1.0,Marketing ,Y,Y,N,N,N
305,N,Indrani Pranab Kade,44.0,Male,Undergraduation,2.0,1.0,2.0,2.0,2.0,1.0,7.0,Marketing ,Y,Y,N,N,N
306,Y,Mukti Khanna,26.0,Male,Post Graduation,1.0,2.0,1.0,2.0,2.0,1.0,4.0,Marketing ,Y,Y,N,N,N
307,N,Anjana Din,45.0,Female,Primary School,3.0,4.0,1.0,4.0,2.0,1.0,8.0,Marketing ,Y,Y,N,N,N
308,Y,Narmada Ehsaan Srinivas,22.0,Male,High School,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Marketing ,Y,Y,N,N,N
309,N,Pamela Raju Raval,45.0,Female,High School,1.0,1.0,1.0,2.0,2.0,1.0,8.0,Marketing ,Y,Y,N,N,N
310,Y,Astha Rana,22.0,Female,High School,1.0,1.0,1.0,2.0,2.0,2.0,1.0,Marketing ,Y,Y,N,N,N
311,N,Sara Anil Sane,45.0,Male,High School,1.0,1.0,1.0,2.0,2.0,2.0,8.0,Marketing ,Y,Y,N,N,N
312,N,Aarushi Devendra Randhawa,45.0,Female,High School,1.0,2.0,1.0,2.0,2.0,2.0,8.0,Marketing ,Y,Y,N,N,N
313,N,Ruchi Chowdhury,48.0,Male,Undergraduation,2.0,1.0,2.0,2.0,2.0,2.0,8.0,Marketing ,Y,Y,N,N,N
314,Y,Ritika Pradeep Mittal,24.0,Female,Post Graduation,1.0,2.0,1.0,2.0,2.0,2.0,1.0,Marketing ,Y,Y,N,N,N
315,Y,Aishwarya Ramnarine,30.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,7.0,Marketing ,Y,Y,N,N,N
316,Y,Sara Biren Khanna,27.0,Female,Undergraduation,2.0,1.0,2.0,2.0,2.0,3.0,1.0,Marketing ,Y,Y,N,N,N
317,N,Payal Iyer,48.0,Female,High School,1.0,2.0,1.0,2.0,2.0,3.0,6.0,Marketing ,Y,Y,N,N,N
318,Y,Bhairavi Pradhan,27.0,Female,High School,1.0,2.0,1.0,2.0,2.0,0.0,1.0,Marketing ,Y,Y,N,N,N
319,Y,Sweta Karpe,34.0,Male,High School,1.0,2.0,1.0,2.0,2.0,0.0,5.0,Marketing ,Y,Y,N,N,N
320,N,Anshu Monin Narasimhan,30.0,Female,Primary School,3.0,4.0,1.0,4.0,2.0,0.0,8.0,Marketing ,Y,Y,N,N,N
321,N,Urmi Charlie Singhal,49.0,Female,Primary School,3.0,4.0,1.0,4.0,3.0,0.0,6.0,Marketing ,Y,Y,N,N,N
322,N,Fatima Dugar,41.0,Female,Primary School,3.0,4.0,3.0,4.0,3.0,0.0,8.0,Marketing ,Y,Y,N,N,N
323,N,Madhavi Suraj Sankaran,41.0,Male,Primary School,3.0,4.0,3.0,4.0,3.0,0.0,7.0,Marketing ,Y,Y,N,N,N
324,N,Riddhi Zahir Bhasin,48.0,Female,Primary School,3.0,4.0,3.0,4.0,4.0,0.0,6.0,Marketing ,Y,Y,N,N,N
325,N,Laveena Kant,27.0,Female,Primary School,3.0,2.0,3.0,4.0,4.0,0.0,1.0,Marketing ,Y,Y,N,N,N
326,N,Mukti Padmanabhan,41.0,Female,Primary School,2.0,2.0,1.0,4.0,4.0,0.0,7.0,Marketing ,Y,Y,N,N,N
327,N,Namita Talwar,27.0,Female,Primary School,2.0,1.0,1.0,4.0,4.0,1.0,1.0,Marketing ,Y,Y,N,N,N
328,N,Radha Chauhan,41.0,Female,Primary School,3.0,1.0,1.0,4.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
329,N,Vineeta Ujwal Shukla,40.0,Female,Primary School,5.0,1.0,1.0,4.0,3.0,1.0,6.0,Marketing ,Y,Y,N,N,N
330,N,Padmini Oommen,48.0,Female,Primary School,5.0,1.0,1.0,5.0,2.0,3.0,6.0,Marketing ,Y,Y,N,N,N
331,N,Radha Bal,40.0,Female,Primary School,3.0,1.0,2.0,3.0,3.0,1.0,7.0,Marketing ,Y,Y,N,N,N
332,N,Madhavi Dinesh Sunder,27.0,Female,Primary School,4.0,1.0,1.0,3.0,3.0,2.0,2.0,Marketing ,Y,Y,N,N,N
333,N,Nancy More,40.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,7.0,Marketing ,Y,Y,N,N,N
334,N,Nupoor Vala,40.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,5.0,Marketing ,Y,Y,N,N,N
335,Y,Devika Aarif Dora,34.0,Female,High School,2.0,2.0,1.0,2.0,1.0,3.0,5.0,Marketing ,Y,Y,N,N,N
336,N,Bhairavi Brock Hari,40.0,Female,High School,2.0,3.0,1.0,2.0,2.0,2.0,4.0,Marketing ,Y,Y,N,N,N
337,N,Rachel Pranay Naidu,47.0,Female,High School,2.0,3.0,1.0,2.0,2.0,2.0,6.0,Marketing ,Y,Y,N,N,N
338,N,Padama Harbhajan Mogul,47.0,Female,Primary School,4.0,1.0,1.0,3.0,3.0,2.0,6.0,Teacher,N,N,Y,N,N
339,N,Anusha Toor,40.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,2.0,7.0,Teacher,N,N,Y,N,N
340,N,Vineeta Sushant Butala,27.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,1.0,2.0,Teacher,N,N,Y,N,N
341,N,Hema Radhakrishnan,26.0,Female,Primary School,4.0,3.0,1.0,3.0,3.0,1.0,2.0,Teacher,N,N,Y,N,N
342,N,Nupoor Deep Biyani,48.0,Female,Primary School,3.0,3.0,1.0,3.0,2.0,1.0,6.0,Teacher,N,N,Y,N,N
343,N,Radha David Ratta,38.0,Female,Primary School,3.0,3.0,1.0,3.0,2.0,1.0,7.0,Teacher,N,N,Y,N,N
344,N,Aarushi Kailash Sane,34.0,Male,Primary School,3.0,3.0,3.0,3.0,2.0,1.0,5.0,Teacher,N,N,Y,N,N
345,N,Julie Luthra,38.0,Female,Primary School,3.0,3.0,2.0,3.0,2.0,1.0,6.0,Teacher,N,N,Y,N,N
346,N,Fatima Aarif Nadig,26.0,Female,Primary School,5.0,3.0,2.0,3.0,2.0,1.0,2.0,Teacher,N,N,Y,N,N
347,N,Nishi Wagle,34.0,Male,Primary School,5.0,3.0,2.0,5.0,2.0,3.0,5.0,Teacher,N,N,Y,N,N
348,N,Pamela Dash,38.0,Female,High School,2.0,3.0,1.0,2.0,2.0,3.0,5.0,Teacher,N,N,Y,N,N
349,N,Anshula Srinivas,30.0,Female,High School,2.0,3.0,1.0,3.0,2.0,2.0,5.0,Teacher,N,N,Y,N,N
350,N,Tejaswani Wafiq Kaur,48.0,Female,High School,2.0,3.0,1.0,3.0,2.0,2.0,6.0,Teacher,N,N,Y,N,N
351,N,Aditi Thaman,38.0,Female,High School,2.0,3.0,1.0,3.0,2.0,1.0,8.0,Teacher,N,N,Y,N,N
352,N,Binita Malhotra,48.0,Female,High School,2.0,3.0,1.0,3.0,2.0,1.0,6.0,Teacher,N,N,Y,N,N
353,N,Lata Pradeep Bajwa,38.0,Female,High School,2.0,3.0,3.0,3.0,2.0,1.0,8.0,Teacher,N,N,Y,N,N
354,N,Tejaswani Raj,38.0,Female,High School,2.0,3.0,3.0,3.0,1.0,1.0,8.0,Teacher,N,N,Y,N,N
355,N,Rosey Ramesh,29.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,1.0,4.0,Teacher,N,N,Y,N,N
356,N,Lalita Dora,31.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,2.0,10.0,Teacher,N,N,Y,N,N
357,N,Monica Pranab Sahota,31.0,Female,Primary School,5.0,3.0,2.0,3.0,3.0,0.0,11.0,Teacher,N,N,Y,N,N
358,N,Manjari Tabeed Kar,29.0,Male,Primary School,5.0,2.0,2.0,3.0,3.0,0.0,4.0,Teacher,N,N,Y,N,N
359,N,Leela Mathew,29.0,Female,Primary School,5.0,2.0,2.0,3.0,3.0,0.0,4.0,Teacher,N,N,Y,N,N
360,N,Amrita Shere,29.0,Female,Primary School,3.0,2.0,2.0,3.0,5.0,0.0,4.0,Teacher,N,N,Y,N,N
361,N,Hira Guha,31.0,Female,Primary School,3.0,2.0,2.0,5.0,5.0,4.0,7.0,Teacher,N,N,Y,N,N
362,N,Zeenat Batta,29.0,Female,Primary School,3.0,2.0,4.0,3.0,5.0,1.0,4.0,Teacher,N,N,Y,N,N
363,N,Nagma Owais Persad,32.0,Female,Primary School,3.0,2.0,4.0,5.0,3.0,6.0,7.0,Teacher,N,N,Y,N,N
364,N,Nagma Vivek Dhawan,32.0,Female,Primary School,3.0,2.0,4.0,3.0,5.0,0.0,7.0,Teacher,N,N,Y,N,N
365,N,Meghana Baldev Sinha,29.0,Female,Primary School,2.0,2.0,4.0,3.0,4.0,0.0,4.0,Teacher,N,N,Y,N,N
366,N,Nupoor Ramroop,47.0,Male,Primary School,2.0,2.0,1.0,4.0,4.0,0.0,6.0,Teacher,N,N,Y,N,N
367,N,Trishana Mustafa Deshpande,61.0,Female,Primary School,2.0,2.0,1.0,4.0,2.0,5.0,6.0,Teacher,N,N,Y,N,N
368,N,Gunjan Mishra,34.0,Female,Primary School,2.0,2.0,1.0,4.0,2.0,6.0,3.0,Teacher,N,N,Y,N,N
369,N,Urmi Mahabir,61.0,Female,Primary School,2.0,2.0,1.0,3.0,3.0,1.0,12.0,Teacher,N,N,Y,N,N
370,N,Sona Babu,34.0,Female,High School,2.0,3.0,3.0,2.0,1.0,1.0,3.0,Teacher,N,N,Y,N,N
371,N,Mayawati Kuruvilla,34.0,Male,High School,2.0,2.0,3.0,2.0,1.0,3.0,3.0,Teacher,N,N,Y,N,N
372,N,Geetanjali Aadish Saran,45.0,Female,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Teacher,N,N,Y,N,N
373,N,Seema Raghavan Varkey,61.0,Female,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Teacher,N,N,Y,N,N
374,N,Bhaagyasree Gaurav Divan,61.0,Male,High School,2.0,2.0,2.0,2.0,1.0,1.0,12.0,Teacher,N,N,Y,N,N
375,Y,Lata Zaad Buch,26.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,3.0,Teacher,N,N,Y,N,N
376,N,Aruna Dar,61.0,Female,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,12.0,Teacher,N,N,Y,N,N
377,N,Neha Sridhar,63.0,Male,Undergraduation,1.0,1.0,1.0,2.0,2.0,1.0,12.0,Teacher,N,N,Y,N,N
